contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,date,option_type,filename
SPXW250331P05565000,2025-03-28 20:14:58+00:00,5580.93994140625,21.649999618530277,5565.0,32.02,37.9,38.5,25.42,385.15152,11113.0,44309.0,0.2283860121154785,False,REGULAR,USD,2025-03-29,put,spx_0dte_puts_20250329_2055.csv
SPXW250331P05570000,2025-03-28 20:14:55+00:00,5580.93994140625,21.649999618530277,5570.0,34.3,40.4,41.1,27.4,397.10144,2469.0,3182.0,0.2299423930358886,False,REGULAR,USD,2025-03-29,put,spx_0dte_puts_20250329_2055.csv
SPXW250331P05575000,2025-03-28 20:14:58+00:00,5580.93994140625,21.649999618530277,5575.0,36.77,43.1,43.8,29.17,383.8158,5735.0,9344.0,0.2315445498657226,False,REGULAR,USD,2025-03-29,put,spx_0dte_puts_20250329_2055.csv
SPXW250331P05580000,2025-03-28 20:14:53+00:00,5580.93994140625,21.649999618530277,5580.0,39.48,45.7,46.5,31.38,387.40738,3809.0,2516.0,0.2327194648742676,False,REGULAR,USD,2025-03-29,put,spx_0dte_puts_20250329_2055.csv
SPXW250331P05585000,2025-03-28 20:14:47+00:00,5580.93994140625,21.649999618530277,5585.0,41.95,48.6,49.4,33.28,383.85233,3926.0,820.0,0.2344742080688476,True,REGULAR,USD,2025-03-29,put,spx_0dte_puts_20250329_2055.csv
SPXW250331P05590000,2025-03-28 20:14:38+00:00,5580.93994140625,21.649999618530277,5590.0,44.81,51.6,52.4,35.31,371.6842,3282.0,758.0,0.2363052444458007,True,REGULAR,USD,2025-03-29,put,spx_0dte_puts_20250329_2055.csv
SPXW250331P05595000,2025-03-28 20:14:28+00:00,5580.93994140625,21.649999618530277,5595.0,47.68,54.7,55.5,37.33,360.67633,1458.0,984.0,0.2382278326416015,True,REGULAR,USD,2025-03-29,put,spx_0dte_puts_20250329_2055.csv
SPXW250331P05600000,2025-03-28 20:14:28+00:00,5580.93994140625,21.649999618530277,5600.0,50.63,57.9,58.7,39.63,360.27274,13129.0,11080.0,0.2402572312927245,True,REGULAR,USD,2025-03-29,put,spx_0dte_puts_20250329_2055.csv
SPXW250331P05605000,2025-03-28 20:10:05+00:00,5580.93994140625,21.649999618530277,5605.0,54.2,61.2,62.0,42.2,351.66666,1981.0,374.0,0.2424163283538818,True,REGULAR,USD,2025-03-29,put,spx_0dte_puts_20250329_2055.csv
SPXW250331P05610000,2025-03-28 20:14:46+00:00,5580.93994140625,21.649999618530277,5610.0,56.69,64.5,65.7,43.89,342.89062,1528.0,690.0,0.2462309874725342,True,REGULAR,USD,2025-03-29,put,spx_0dte_puts_20250329_2055.csv
SPXW250331P05615000,2025-03-28 20:14:46+00:00,5580.93994140625,21.649999618530277,5615.0,59.95,68.1,69.3,46.35,340.8088,1076.0,2334.0,0.2491987922668457,True,REGULAR,USD,2025-03-29,put,spx_0dte_puts_20250329_2055.csv
SPXW250331P05620000,2025-03-28 20:12:22+00:00,5580.93994140625,21.649999618530277,5620.0,63.05,71.8,73.0,48.5,333.3333,1724.0,988.0,0.2523573300170898,True,REGULAR,USD,2025-03-29,put,spx_0dte_puts_20250329_2055.csv
SPXW250331P05625000,2025-03-28 20:11:31+00:00,5580.93994140625,21.649999618530277,5625.0,66.96,75.5,76.8,51.36,329.23077,2062.0,3022.0,0.2557218593597412,True,REGULAR,USD,2025-03-29,put,spx_0dte_puts_20250329_2055.csv
SPXW250331P05630000,2025-03-28 20:14:38+00:00,5580.93994140625,21.649999618530277,5630.0,70.77,79.4,80.6,54.069996,323.7724,1266.0,1637.0,0.2587812159729004,True,REGULAR,USD,2025-03-29,put,spx_0dte_puts_20250329_2055.csv
SPXW250331P05565000,2025-03-31 19:59:15+00:00,5611.85009765625,22.280000686645508,5565.0,0.03,0.0,0.05,-31.99,-99.9063,34591.0,45549.0,0.0661714477539062,False,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05570000,2025-03-31 19:59:15+00:00,5611.85009765625,22.280000686645508,5570.0,0.05,0.0,0.05,-34.25,-99.91249,29360.0,3614.0,0.0600679931640625,False,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05575000,2025-03-31 19:57:55+00:00,5611.85009765625,22.280000686645508,5575.0,0.03,0.0,0.05,-36.74,-99.91842,28846.0,9307.0,0.053720400390625,False,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05580000,2025-03-31 19:59:15+00:00,5611.85009765625,22.280000686645508,5580.0,0.02,0.0,0.05,-39.46,-99.924034,26430.0,3395.0,0.0471286694335937,False,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05585000,2025-03-31 19:59:38+00:00,5611.85009765625,22.280000686645508,5585.0,0.03,0.0,0.05,-41.920002,-99.92848,19434.0,2710.0,0.0406590075683593,False,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05590000,2025-03-31 19:59:46+00:00,5611.85009765625,22.280000686645508,5590.0,0.05,0.0,0.05,-44.760002,-99.88841,25862.0,1799.0,0.0339452075195312,False,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05595000,2025-03-31 19:59:49+00:00,5611.85009765625,22.280000686645508,5595.0,0.05,0.0,0.05,-47.63,-99.93706,20337.0,1176.0,0.0272314074707031,False,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05600000,2025-03-31 19:59:56+00:00,5611.85009765625,22.280000686645508,5600.0,0.05,0.0,0.05,-50.58,-99.80268,31992.0,11022.0,0.0201514001464843,False,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05605000,2025-03-31 19:59:59+00:00,5611.85009765625,22.280000686645508,5605.0,0.05,0.0,0.05,-54.15,-99.907745,12108.0,1609.0,0.0127662200927734,False,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05610000,2025-03-31 19:59:59+00:00,5611.85009765625,22.280000686645508,5610.0,0.3,0.25,0.3,-56.39,-99.383156,11728.0,937.0,0.0081275946044921,False,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05615000,2025-03-31 19:59:18+00:00,5611.85009765625,22.280000686645508,5615.0,0.97,3.0,4.5,-58.98,-98.38198,6870.0,2502.0,0.0224554542541503,True,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05620000,2025-03-31 19:59:59+00:00,5611.85009765625,22.280000686645508,5620.0,8.3,7.2,8.3,-54.75,-87.529976,7016.0,1109.0,0.0182593292236328,True,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05625000,2025-03-31 19:59:59+00:00,5611.85009765625,22.280000686645508,5625.0,12.9,11.2,16.8,-54.059998,-80.73477,3093.0,3232.0,0.0740601628112793,True,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05630000,2025-03-31 19:59:24+00:00,5611.85009765625,22.280000686645508,5630.0,20.0,16.0,22.3,-50.769997,-78.74981,2277.0,1962.0,0.0929350961303711,True,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05635000,2025-03-31 19:59:17+00:00,5611.85009765625,22.280000686645508,5635.0,16.2,21.0,27.0,-53.98,-76.916504,868.0,479.0,0.102624330291748,True,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05640000,2025-03-31 19:59:01+00:00,5611.85009765625,22.280000686645508,5640.0,18.28,26.2,32.3,-56.309998,-75.4927,951.0,836.0,0.1185696054077148,True,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05645000,2025-03-31 19:57:40+00:00,5611.85009765625,22.280000686645508,5645.0,25.84,27.0,37.0,-50.2,-64.60747,1189.0,579.0,0.12696185546875,True,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05650000,2025-03-31 19:57:40+00:00,5611.85009765625,22.280000686645508,5650.0,40.07,31.3,51.3,-47.410004,-59.32925,4767.0,9109.0,0.2399978344726562,True,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05655000,2025-03-31 19:57:08+00:00,5611.85009765625,22.280000686645508,5655.0,39.0,36.7,46.7,-51.5,-56.90608,418.0,1005.0,0.1457299783325195,True,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331P05660000,2025-03-31 19:50:36+00:00,5611.85009765625,22.280000686645508,5660.0,43.0,40.0,60.0,-47.809998,-51.569412,415.0,1024.0,0.2546919013977051,True,REGULAR,USD,2025-03-31,put,spx_0dte_puts_20250331_2055.csv
SPXW250331C05565000,2025-03-31 19:59:20+00:00,5611.85009765625,22.280000686645508,5565.0,52.07,43.2,53.2,15.27,41.494568,40940.0,1484.0,0.1919331295776367,True,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05570000,2025-03-31 19:59:30+00:00,5611.85009765625,22.280000686645508,5570.0,42.1,37.7,47.7,7.8499985,22.919704,34465.0,282.0,0.1735312139892578,True,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05575000,2025-03-31 19:59:30+00:00,5611.85009765625,22.280000686645508,5575.0,38.7,32.9,42.9,6.9000015,21.698118,31373.0,1238.0,0.1632926689147949,True,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05580000,2025-03-31 19:59:51+00:00,5611.85009765625,22.280000686645508,5580.0,26.5,27.6,36.4,-2.7999992,-9.556313,44636.0,632.0,0.1331110859680175,True,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05585000,2025-03-31 19:59:41+00:00,5611.85009765625,22.280000686645508,5585.0,26.0,24.1,29.8,-0.95000076,-3.5250492,37348.0,762.0,0.1012052770996093,True,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05590000,2025-03-31 19:59:54+00:00,5611.85009765625,22.280000686645508,5590.0,19.57,18.6,25.0,-5.2299995,-21.088707,51855.0,395.0,0.0915618188476562,True,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05595000,2025-03-31 19:59:52+00:00,5611.85009765625,22.280000686645508,5595.0,13.45,14.9,20.0,-9.05,-40.22222,40945.0,374.0,0.0788666333007812,True,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05600000,2025-03-31 19:59:58+00:00,5611.85009765625,22.280000686645508,5600.0,10.0,10.1,14.9,-10.299999,-50.73891,102435.0,4724.0,0.0644014459228515,True,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05605000,2025-03-31 19:59:53+00:00,5611.85009765625,22.280000686645508,5605.0,7.8,5.1,8.7,-10.599999,-57.608696,47970.0,1023.0,0.038095556640625,True,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05610000,2025-03-31 19:59:59+00:00,5611.85009765625,22.280000686645508,5610.0,2.0,2.0,2.4,-14.5,-87.878784,61663.0,920.0,0.0107825973510742,True,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05615000,2025-03-31 19:59:59+00:00,5611.85009765625,22.280000686645508,5615.0,1.0,0.1,1.2,-14.0,-93.333336,44276.0,552.0,0.0209906251525878,False,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05620000,2025-03-31 19:59:59+00:00,5611.85009765625,22.280000686645508,5620.0,0.1,0.05,0.15,-13.339999,-99.25594,59859.0,1542.0,0.0182593292236328,False,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05625000,2025-03-31 19:59:58+00:00,5611.85009765625,22.280000686645508,5625.0,0.05,0.0,0.05,-11.92,-99.58228,46756.0,1750.0,0.0219824365234375,False,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05630000,2025-03-31 19:59:59+00:00,5611.85009765625,22.280000686645508,5630.0,0.05,0.0,0.05,-10.55,-99.5283,49677.0,571.0,0.0288183056640625,False,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05635000,2025-03-31 19:59:57+00:00,5611.85009765625,22.280000686645508,5635.0,0.03,0.0,0.05,-9.17,-99.67391,37077.0,468.0,0.0356541748046874,False,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05640000,2025-03-31 19:59:47+00:00,5611.85009765625,22.280000686645508,5640.0,0.03,0.0,0.05,-8.27,-99.63856,42900.0,746.0,0.0422459057617187,False,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05645000,2025-03-31 19:59:07+00:00,5611.85009765625,22.280000686645508,5645.0,0.05,0.0,0.05,-7.25,-99.31506,31388.0,720.0,0.0485934985351562,False,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05650000,2025-03-31 19:59:03+00:00,5611.85009765625,22.280000686645508,5650.0,0.03,0.0,0.05,-6.47,-99.53846,68336.0,8257.0,0.0549410913085937,False,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05655000,2025-03-31 19:58:24+00:00,5611.85009765625,22.280000686645508,5655.0,0.05,0.0,0.05,-5.5899997,-99.113464,29032.0,2443.0,0.0610445458984375,False,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250331C05660000,2025-03-31 19:59:33+00:00,5611.85009765625,22.280000686645508,5660.0,0.03,0.0,0.05,-4.97,-99.399994,39732.0,1370.0,0.067392138671875,False,REGULAR,USD,2025-03-31,call,spx_0dte_calls_20250331_2055.csv
SPXW250410P05220000,2025-04-10 19:59:56+00:00,5268.0498046875,40.720001220703125,5220.0,0.05,0.0,0.2,-12.37,-99.59742,12697.0,134.0,0.0872894006347656,False,REGULAR,USD,2025-04-10,put,spx_0dte_puts_20250410_2055.csv
SPXW250410P05225000,2025-04-10 19:59:54+00:00,5268.0498046875,40.720001220703125,5225.0,0.15,0.0,0.55,-11.8,-98.744774,10294.0,1370.0,0.0954069952392578,False,REGULAR,USD,2025-04-10,put,spx_0dte_puts_20250410_2055.csv
SPXW250410P05230000,2025-04-10 19:59:59+00:00,5268.0498046875,40.720001220703125,5230.0,0.05,0.0,0.05,-12.45,-99.6,11701.0,228.0,0.0588473022460937,False,REGULAR,USD,2025-04-10,put,spx_0dte_puts_20250410_2055.csv
SPXW250410P05235000,2025-04-10 19:59:48+00:00,5268.0498046875,40.720001220703125,5235.0,0.15,0.0,0.15,-13.05,-98.86364,7251.0,291.0,0.0608004077148437,False,REGULAR,USD,2025-04-10,put,spx_0dte_puts_20250410_2055.csv
SPXW250410P05240000,2025-04-10 19:59:56+00:00,5268.0498046875,40.720001220703125,5240.0,0.1,0.05,0.2,-14.4,-99.31035,10863.0,455.0,0.0555514367675781,False,REGULAR,USD,2025-04-10,put,spx_0dte_puts_20250410_2055.csv
SPXW250410P05245000,2025-04-10 19:59:51+00:00,5268.0498046875,40.720001220703125,5245.0,0.1,0.05,0.15,-14.4,-99.31035,9644.0,147.0,0.04493142578125,False,REGULAR,USD,2025-04-10,put,spx_0dte_puts_20250410_2055.csv
SPXW250410P05250000,2025-04-10 19:59:58+00:00,5268.0498046875,40.720001220703125,5250.0,0.05,0.0,0.1,-15.05,-99.66887,23258.0,1887.0,0.034189345703125,False,REGULAR,USD,2025-04-10,put,spx_0dte_puts_20250410_2055.csv
SPXW250410P05255000,2025-04-10 20:00:00+00:00,5268.0498046875,40.720001220703125,5255.0,0.05,0.05,0.4,-14.29,-99.65132,7528.0,110.0,0.0352269329833984,False,REGULAR,USD,2025-04-10,put,spx_0dte_puts_20250410_2055.csv
SPXW250410P05260000,2025-04-10 19:59:59+00:00,5268.0498046875,40.720001220703125,5260.0,0.15,0.05,0.15,-15.950001,-99.06833,9056.0,180.0,0.0192969165039062,False,REGULAR,USD,2025-04-10,put,spx_0dte_puts_20250410_2055.csv
SPXW250410P05265000,2025-04-10 19:59:57+00:00,5268.0498046875,40.720001220703125,5265.0,1.05,0.45,1.05,-14.95,-93.4375,6533.0,111.0,0.0205023487854003,False,REGULAR,USD,2025-04-10,put,spx_0dte_puts_20250410_2055.csv
SPXW250410P05270000,2025-04-10 19:59:59+00:00,5268.0498046875,40.720001220703125,5270.0,2.35,1.5,2.95,-14.9,-86.37681,8936.0,307.0,0.0164588101196289,True,REGULAR,USD,2025-04-10,put,spx_0dte_puts_20250410_2055.csv
SPXW250410P05275000,2025-04-10 19:59:48+00:00,5268.0498046875,40.720001220703125,5275.0,6.6,6.1,10.0,-10.699999,-61.84971,7599.0,230.0,0.0534610035705566,True,REGULAR,USD,2025-04-10,put,spx_0dte_puts_20250410_2055.csv
SPXW250410P05280000,2025-04-10 19:59:56+00:00,5268.0498046875,40.720001220703125,5280.0,13.0,11.1,15.0,-5.299999,-28.961746,7989.0,123.0,0.0687654159545898,True,REGULAR,USD,2025-04-10,put,spx_0dte_puts_20250410_2055.csv
SPXW250410P05285000,2025-04-10 19:59:56+00:00,5268.0498046875,40.720001220703125,5285.0,17.1,16.3,20.0,-1.3999996,-7.567566,5959.0,67.0,0.0828643960571289,True,REGULAR,USD,2025-04-10,put,spx_0dte_puts_20250410_2055.csv
SPXW250410P05290000,2025-04-10 19:59:13+00:00,5268.0498046875,40.720001220703125,5290.0,25.3,13.5,31.5,5.699999,29.081625,7008.0,227.0,0.1677329321289062,True,REGULAR,USD,2025-04-10,put,spx_0dte_puts_20250410_2055.csv
SPXW250410P05295000,2025-04-10 19:59:54+00:00,5268.0498046875,40.720001220703125,5295.0,28.45,20.0,36.5,8.09,39.73477,4795.0,193.0,0.1834798449707031,True,REGULAR,USD,2025-04-10,put,spx_0dte_puts_20250410_2055.csv
SPXW250410P05300000,2025-04-10 19:59:34+00:00,5268.0498046875,40.720001220703125,5300.0,33.2,29.9,41.5,12.0,56.60377,14957.0,744.0,0.198677446899414,True,REGULAR,USD,2025-04-10,put,spx_0dte_puts_20250410_2055.csv
SPXW250410P05310000,2025-04-10 19:58:31+00:00,5268.0498046875,40.720001220703125,5310.0,43.75,35.0,51.5,22.41,105.01406,4681.0,215.0,0.2277604080200195,True,REGULAR,USD,2025-04-10,put,spx_0dte_puts_20250410_2055.csv
SPXW250627P06125000,2025-06-27 19:59:26+00:00,6173.06982421875,16.31999969482422,6125.0,0.03,0.0,0.05,-8.37,-99.64286,50690.0,1202.0,0.061532822265625,False,REGULAR,USD,2025-06-27,put,spx_0dte_puts_20250627_2055.csv
SPXW250627P06130000,2025-06-27 19:59:17+00:00,6173.06982421875,16.31999969482422,6130.0,0.03,0.0,0.05,-9.87,-99.696976,80927.0,1061.0,0.0559176440429687,False,REGULAR,USD,2025-06-27,put,spx_0dte_puts_20250627_2055.csv
SPXW250627P06135000,2025-06-27 19:58:27+00:00,6173.06982421875,16.31999969482422,6135.0,0.03,0.0,0.05,-11.67,-99.74359,72620.0,1794.0,0.0500583276367187,False,REGULAR,USD,2025-06-27,put,spx_0dte_puts_20250627_2055.csv
SPXW250627P06140000,2025-06-27 19:59:18+00:00,6173.06982421875,16.31999969482422,6140.0,0.03,0.0,0.05,-13.820001,-99.7834,98829.0,1718.0,0.0443210803222656,False,REGULAR,USD,2025-06-27,put,spx_0dte_puts_20250627_2055.csv
SPXW250627P06150000,2025-06-27 19:59:54+00:00,6173.06982421875,16.31999969482422,6150.0,0.05,0.0,0.05,-19.150002,-99.739586,113085.0,2999.0,0.0324803784179687,False,REGULAR,USD,2025-06-27,put,spx_0dte_puts_20250627_2055.csv
SPXW250627P06155000,2025-06-27 19:59:46+00:00,6173.06982421875,16.31999969482422,6155.0,0.05,0.0,0.05,-22.35,-99.77679,76557.0,376.0,0.0262548547363281,False,REGULAR,USD,2025-06-27,put,spx_0dte_puts_20250627_2055.csv
SPXW250627P06170000,2025-06-27 19:59:59+00:00,6173.06982421875,16.31999969482422,6170.0,0.05,0.0,0.05,-32.25,-99.84521,80055.0,66.0,0.0061134545898437,False,REGULAR,USD,2025-06-27,put,spx_0dte_puts_20250627_2055.csv
SPXW250627P06175000,2025-06-27 19:59:58+00:00,6173.06982421875,16.31999969482422,6175.0,2.5,2.2,2.8,-33.9,-93.131874,60558.0,58.0,0.0128882891845703,True,REGULAR,USD,2025-06-27,put,spx_0dte_puts_20250627_2055.csv
SPXW250627P06180000,2025-06-27 19:59:49+00:00,6173.06982421875,16.31999969482422,6180.0,7.5,7.1,8.0,-33.2,-81.57248,44439.0,46.0,0.0271093383789062,True,REGULAR,USD,2025-06-27,put,spx_0dte_puts_20250627_2055.csv
SPXW250627P06190000,2025-06-27 19:59:56+00:00,6173.06982421875,16.31999969482422,6190.0,17.1,17.0,19.0,-33.6,-66.27219,11049.0,15.0,0.0602205795288086,True,REGULAR,USD,2025-06-27,put,spx_0dte_puts_20250627_2055.csv
SPXW250627P06200000,2025-06-27 19:59:51+00:00,6173.06982421875,16.31999969482422,6200.0,27.4,26.6,29.0,-32.6,-54.33333,19886.0,245.0,0.0809418078613281,True,REGULAR,USD,2025-06-27,put,spx_0dte_puts_20250627_2055.csv
SPXW250627P06205000,2025-06-27 19:59:12+00:00,6173.06982421875,16.31999969482422,6205.0,31.37,31.4,34.0,-37.14,-54.211063,1138.0,13.0,0.0907225938415527,True,REGULAR,USD,2025-06-27,put,spx_0dte_puts_20250627_2055.csv
SPXW250627P06210000,2025-06-27 19:59:51+00:00,6173.06982421875,16.31999969482422,6210.0,37.4,36.4,38.8,-71.17,-65.55218,935.0,143.0,0.0972380316162109,True,REGULAR,USD,2025-06-27,put,spx_0dte_puts_20250627_2055.csv
SPXW250627P06220000,2025-06-27 18:28:43+00:00,6173.06982421875,16.31999969482422,6220.0,58.43,45.7,49.0,-70.62,-54.722977,212.0,15.0,0.118600122680664,True,REGULAR,USD,2025-06-27,put,spx_0dte_puts_20250627_2055.csv
SPXW250602P05865000,2025-05-30 20:14:48+00:00,5911.68994140625,18.56999969482422,5865.0,10.3,10.9,11.1,-6.839999,-39.906647,1976.0,127.0,0.1342097077941894,False,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05870000,2025-05-30 20:14:33+00:00,5911.68994140625,18.56999969482422,5870.0,11.6,12.1,12.4,-8.4,-42.0,2349.0,546.0,0.1339121643829345,False,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05875000,2025-05-30 20:14:36+00:00,5911.68994140625,18.56999969482422,5875.0,12.48,13.4,13.7,-8.620001,-40.853085,3027.0,871.0,0.1330042755126953,False,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05880000,2025-05-30 20:14:16+00:00,5911.68994140625,18.56999969482422,5880.0,14.44,14.8,15.1,-8.31,-36.527477,3698.0,450.0,0.1320353520965576,False,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05885000,2025-05-30 20:14:44+00:00,5911.68994140625,18.56999969482422,5885.0,15.3,16.3,16.7,-9.349999,-37.931034,2795.0,199.0,0.1314860411834716,False,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05890000,2025-05-30 20:14:46+00:00,5911.68994140625,18.56999969482422,5890.0,17.01,18.0,18.4,-9.190001,-35.07634,2460.0,298.0,0.1308070318603515,False,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05895000,2025-05-30 20:12:45+00:00,5911.68994140625,18.56999969482422,5895.0,19.57,19.8,20.2,-8.880001,-31.212658,2301.0,237.0,0.1299830654907226,False,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05900000,2025-05-30 20:14:40+00:00,5911.68994140625,18.56999969482422,5900.0,20.7,21.8,22.2,-9.73,-31.975021,6853.0,2224.0,0.1294719011688232,False,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05905000,2025-05-30 20:14:36+00:00,5911.68994140625,18.56999969482422,5905.0,22.43,24.0,24.4,-10.970001,-32.844315,1739.0,102.0,0.1292430216217041,False,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05910000,2025-05-30 20:14:45+00:00,5911.68994140625,18.56999969482422,5910.0,24.87,26.2,26.7,-10.129999,-28.942856,1969.0,315.0,0.128815779800415,False,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05915000,2025-05-30 20:13:34+00:00,5911.68994140625,18.56999969482422,5915.0,28.0,28.7,29.2,-9.630001,-25.591288,813.0,169.0,0.1286555641174316,True,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05920000,2025-05-30 20:11:01+00:00,5911.68994140625,18.56999969482422,5920.0,30.99,31.4,31.9,-7.6099987,-19.715023,767.0,402.0,0.1287547452545166,True,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05925000,2025-05-30 20:13:19+00:00,5911.68994140625,18.56999969482422,5925.0,33.0,34.2,34.8,-9.0,-21.428572,550.0,549.0,0.1291209525299072,True,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05930000,2025-05-30 20:12:39+00:00,5911.68994140625,18.56999969482422,5930.0,37.19,37.3,37.9,-6.41,-14.701835,242.0,298.0,0.1297847032165527,True,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05935000,2025-05-30 20:14:48+00:00,5911.68994140625,18.56999969482422,5935.0,38.8,40.0,42.8,-11.299999,-22.55489,426.0,172.0,0.1386499710083008,True,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05940000,2025-05-30 20:13:50+00:00,5911.68994140625,18.56999969482422,5940.0,43.0,43.7,46.3,-6.59,-13.28897,316.0,169.0,0.1402063519287109,True,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05945000,2025-05-30 20:11:00+00:00,5911.68994140625,18.56999969482422,5945.0,46.92,47.4,50.0,-10.68,-18.541668,79.0,187.0,0.1422357505798339,True,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05950000,2025-05-30 20:14:08+00:00,5911.68994140625,18.56999969482422,5950.0,51.05,51.2,53.8,-7.1500015,-12.285226,351.0,489.0,0.1442804078674316,True,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05955000,2025-05-30 20:11:00+00:00,5911.68994140625,18.56999969482422,5955.0,54.58,49.0,63.0,-8.25,-13.13067,37.0,153.0,0.1744162149047852,True,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
SPXW250602P05960000,2025-05-30 19:59:58+00:00,5911.68994140625,18.56999969482422,5960.0,59.05,59.4,62.0,-7.329998,-11.04248,103.0,283.0,0.1502465347290039,True,REGULAR,USD,2025-05-31,put,spx_0dte_puts_20250531_2055.csv
